155,9,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,292,0,0
156,9,fsm-backend-prod-579b7846b9-krvsh,11998,0,0
157,9,centralized-user-prod-78bc9f7b96-txbcl,656,0,0
158,9,fsm-backend-cron-prod-6bd6459455-p9p49,1208,0,0
159,9,cert-manager-cainjector-658b6dbf77-8t625,56,0,0
160,9,fsm-frontend-prod-c97f7b8c6-6wb8r,920,0,0
161,9,fsm-frontend-prod-c97f7b8c6-88psm,920,0,0
162,10,cert-manager-cainjector-658b6dbf77-8t625,90,0,0
163,10,fsm-backend-prod-579b7846b9-qbxjw,7957,0,0
164,10,fsm-backend-prod-579b7846b9-stpj9,10467,0,0
165,10,fsm-backend-cron-prod-6bd6459455-p9p49,125000,0,0
166,10,nginx-ingress-controller-5b6697898-7wjsr,2767,0,0
167,10,fsm-frontend-prod-c97f7b8c6-88psm,1056,0,2
168,10,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
169,10,learnbuddy-frontend-stg-76c798ccf7-bqqgd,2,0,0
170,10,fsm-backend-prod-579b7846b9-krvsh,12801,0,0
171,10,centralized-user-prod-78bc9f7b96-txbcl,34316,0,0
172,10,learnbuddy-backend-prod-5969b7c99c-k9bqm,3487,304,8
173,10,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,296,0,0
174,10,nginx-ingress-controller-5b6697898-zqxl4,3105,0,0
175,10,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,560,0,0
176,10,fsm-frontend-prod-c97f7b8c6-6wb8r,1054,0,2
177,10,cert-manager-5695c78d49-q9s9j,1363,0,0
178,11,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,56,0,0
179,11,fsm-frontend-prod-c97f7b8c6-6wb8r,1124,0,2
180,11,fsm-backend-prod-579b7846b9-qbxjw,8546,0,0
181,11,learnbuddy-backend-stg-75587bf7c-r7529,596,100,0
182,11,nginx-ingress-controller-5b6697898-7wjsr,3237,0,0
183,11,nginx-ingress-controller-5b6697898-zqxl4,3673,0,0
184,11,learnbuddy-backend-prod-5969b7c99c-fr2bn,100,0,0
185,11,learnbuddy-backend-prod-5969b7c99c-bzlkg,100,0,0
186,11,cert-manager-cainjector-658b6dbf77-8t625,187,0,0
187,11,fsm-frontend-prod-c97f7b8c6-88psm,1122,0,2
188,11,cert-manager-5695c78d49-q9s9j,1357,0,0
189,11,fsm-backend-cron-prod-6bd6459455-p9p49,81362,0,0
190,11,learnbuddy-backend-prod-5969b7c99c-k9bqm,2409,139,7
191,11,fsm-backend-prod-579b7846b9-krvsh,13360,0,0
192,11,learnbuddy-backend-prod-5969b7c99c-lcgsm,100,0,0
193,11,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,352,0,0
194,11,fsm-backend-prod-579b7846b9-stpj9,18440,0,0
195,12,cert-manager-5695c78d49-q9s9j,1360,0,0
196,12,fsm-backend-prod-579b7846b9-stpj9,40929,0,0
197,12,nginx-ingress-controller-5b6697898-zqxl4,4327,0,0
198,12,fsm-teachers-frontend-prod-558cb94cd4-8s6zz,276,0,0
199,12,nginx-ingress-controller-5b6697898-7wjsr,4339,0,0
200,12,cert-manager-cainjector-658b6dbf77-8t625,211,0,0
201,12,fsm-backend-cron-prod-6bd6459455-p9p49,7523,0,0
202,12,learnbuddy-backend-stg-75587bf7c-r7529,600,100,0
203,12,centralized-user-prod-78bc9f7b96-txbcl,296,0,0
204,12,fsm-frontend-prod-c97f7b8c6-88psm,1234,0,0
205,12,fsm-backend-prod-579b7846b9-krvsh,20648,0,0
206,12,fsm-backend-prod-579b7846b9-qbxjw,23967,0,0
207,12,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,124,0,0
208,12,learnbuddy-backend-prod-5969b7c99c-k9bqm,1753,104,9
209,12,fsm-frontend-prod-c97f7b8c6-6wb8r,1231,0,3
210,13,nginx-ingress-controller-5b6697898-7wjsr,1710,0,0
211,13,cert-manager-5695c78d49-q9s9j,1360,0,0
212,13,learnbuddy-backend-prod-5969b7c99c-k9bqm,1956,106,0
213,13,nginx-ingress-controller-5b6697898-zqxl4,1816,0,0
214,13,fsm-backend-prod-579b7846b9-qbxjw,13612,0,0
215,13,fsm-backend-prod-579b7846b9-stpj9,26307,0,0
216,13,fsm-frontend-prod-c97f7b8c6-88psm,1150,0,2
217,13,learnbuddy-frontend-prod-5bfc5cdd8f-wmfbn,152,0,0
